Portfolio_Manager,Year,Month,PF/EPFO_Clients,Corporates_Clients,Non-Corporates_Clients,Non-Residents_Clients,FPI_Clients,Others_Clients,Total_Clients,PF/EPFO_AUM,Corporates_AUM,Non-Corporates_AUM,Non-Residents_AUM,FPI_AUM,Others_AUM,Total_AUM
SPARK PWM PRIVATE LIMITED,2023,10,0,21,78,5,0,0,104,0,845.52,333.89,92.69,0,0,1272.1
SPARK PWM PRIVATE LIMITED,2024,1,0,19,140,6,0,0,165,0,863.56,720.33,123.32,0,0,1707.21
SPARK PWM PRIVATE LIMITED,2024,4,0,21,208,17,0,0,246,0,809.94,1054.65,209.4,0,0,2073.99
SPARK PWM PRIVATE LIMITED,2024,7,0,29,294,21,0,0,344,0,631.95,1400.88,228.07,0,0,2260.9
SPARK PWM PRIVATE LIMITED,2024,10,0,35,378,26,0,0,439,0,1158.38,1655.9,217.14,0,0,3031.42
SPECIALE INCEPT ADVISORS LLP,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPECIALE INCEPT ADVISORS LLP,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPECIALE INCEPT ADVISORS LLP,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPECIALE INCEPT ADVISORS LLP,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPECIALE INCEPT ADVISORS LLP,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPECIALE INCEPT ADVISORS LLP,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPECIALE INCEPT ADVISORS LLP,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPECIALE INCEPT ADVISORS LLP,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPICE ROUTE ADVISORS LLP,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQUARE 64 CAPITAL ADVISORS LLP,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STALLION ASSET PRIVATE LIMITED,2022,1,0,23,519,48,0,0,590,0,30.33,486.45,34.56,0,0,551.35
STALLION ASSET PRIVATE LIMITED,2022,4,0,23,560,61,0,0,644,0,30.06,501.7,41.45,0,0,573.21
STALLION ASSET PRIVATE LIMITED,2022,7,0,24,571,64,0,0,659,0,32.24,499.45,43.59,0,0,575.29
STALLION ASSET PRIVATE LIMITED,2022,10,0,26,580,66,0,0,672,0,38.02,541.33,49.82,0,0,629.18
STALLION ASSET PRIVATE LIMITED,2023,1,0,27,584,71,0,0,682,0,34.55,478.73,49.07,0,0,562.35
STALLION ASSET PRIVATE LIMITED,2023,4,0,27,593,81,0,0,701,0,37.18,512.63,68.86,0,0,618.67
STALLION ASSET PRIVATE LIMITED,2023,7,0,28,613,82,0,0,723,0,48.92,637.27,85.64,0,0,771.83
STALLION ASSET PRIVATE LIMITED,2023,10,0,31,661,92,0,0,784,0,62.94,744.01,107.17,0,0,914.12
STALLION ASSET PRIVATE LIMITED,2024,1,0,38,791,104,0,0,933,0,101.14,998.5,137.37,0,0,1237
STALLION ASSET PRIVATE LIMITED,2024,4,0,50,1029,137,0,0,1216,0,171.81,1328.49,176.4,0,0,1676.7
STALLION ASSET PRIVATE LIMITED,2024,7,0,78,1518,174,0,0,1770,0,260.15197,1970.18478,260.07491,0,0,2490.41166
STALLION ASSET PRIVATE LIMITED,2024,10,0,111,2168,240,0,0,2519,0,427.94052,2818.60638,335.06465,0,0,3581.61155
STALWART INVESTMENT ADVISORS LLP,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STALWART INVESTMENT ADVISORS LLP,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STALWART INVESTMENT ADVISORS LLP,2023,7,0,2,23,1,0,0,26,0,9.76,13.08,0.54,0,0,23.37
STALWART INVESTMENT ADVISORS LLP,2023,10,0,2,30,4,0,0,36,0,11.06,17.54,5.66,0,0,34.26
STALWART INVESTMENT ADVISORS LLP,2024,1,0,3,34,4,0,0,41,0,15.75,29.53,6.73,0,0,52.01
STALWART INVESTMENT ADVISORS LLP,2024,4,0,4,43,4,0,0,51,0,17.58,36.62,7.02,0,0,61.22
STALWART INVESTMENT ADVISORS LLP,2024,7,0,5,46,4,0,0,55,0,23.81766,44.90822,7.9812,0,0,76.70708
STALWART INVESTMENT ADVISORS LLP,2024,10,0,5,53,5,0,0,63,0,23.26605,48.68316,8.35642,0,0,80.30563
STAMPEDE CAPITAL LIMITED,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAMPEDE CAPITAL LIMITED,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAMPEDE CAPITAL LIMITED,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAMPEDE CAPITAL LIMITED,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAMPEDE CAPITAL LIMITED,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAMPEDE CAPITAL LIMITED,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2022,1,0,0,225,0,0,0,225,0,0,283.25737,0,0,0,283.25737
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2022,4,0,0,224,0,0,0,224,0,0,277.90481,0,0,0,277.90481
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2022,7,0,0,220,0,0,0,220,0,0,276.82039,0,0,0,276.82039
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2022,10,0,0,216,0,0,0,216,0,0,281.17157,0,0,0,281.17157
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2023,1,0,0,211,0,0,0,211,0,0,265.67228,0,0,0,265.67228
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2023,4,0,0,204,0,0,0,204,0,0,270.77482,0,0,0,270.77482
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2023,7,0,0,204,0,0,0,204,0,0,296.91837,0,0,0,296.91837
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2023,10,0,0,204,0,0,0,204,0,0,312.42943,0,0,0,312.42943
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2024,1,0,0,194,0,0,0,194,0,0,328.53491,0,0,0,328.53491
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2024,4,0,1,187,0,0,0,188,0,22.07487,314.8522,0,0,0,336.92707
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2024,7,0,1,192,0,0,0,193,0,25.01057,353.88373,0,0,0,378.8943
STANDARD CHARTERED SECURITIES (INDIA) LIMITED,2024,10,0,1,188,0,0,0,189,0,24.254,364.63196,0,0,0,388.88596
STEPTRADE SHARE SERVICES PRIVATE LIMITED,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEPTRADE SHARE SERVICES PRIVATE LIMITED,2024,7,0,1,2,0,0,0,3,0,0.5,1,0,0,0,1.49
STEPTRADE SHARE SERVICES PRIVATE LIMITED,2024,10,0,1,2,0,0,0,3,0,0.49,0.97,0,0,0,1.46
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2022,1,0,2,13,2,0,0,17,0,1.3534,14.0114,2.6559,0,0,18.0208
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2022,4,0,2,13,2,0,0,17,0,1.3243,13.6556,2.0986,0,0,17.0785
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2022,7,0,2,13,2,0,0,17,0,0.5733,13.2695,1.98,0,0,15.8229
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2022,10,0,2,12,2,0,0,16,0,0.6257,14.0472,2.1766,0,0,16.8495
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2023,1,0,1,12,2,0,0,15,0,0.6203,14.0779,1.783,0,0,16.4812
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2023,4,0,5,18,2,0,0,25,0,0.6493,14.7762,1.4621,0,0,16.8877
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2023,7,0,2,14,4,0,0,20,0,0.737,19.4803,13.8973,0,0,34.1146
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2023,10,0,2,11,2,0,0,19,0,0.7837,20.1434,12.8981,0,0,33.8252
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2024,1,0,2,14,3,0,0,27,0,0.9053,25.789,15.6017,0,0,42.2959
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2024,4,0,1,17,4,0,0,22,0,0.5243,28.6145,16.9756,0,0,46.1143
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2024,7,0,1,18,4,0,0,23,0,0.6371,33.7062,19.6719,0,0,54.0152
STEWART  AND  MACKERTICH WEALTH MANAGEMENT LIMITED,2024,10,0,1,18,4,0,0,23,0,0.6139,31.6194,18.7729,0,0,51.0062
STOCKHOLDING SERVICES LIMITED,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOCKHOLDING SERVICES LIMITED,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMPOORNA PORTFOLIO LIMITED,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUNDARAM ALTERNATE ASSETS LIMITED,2022,1,0,31,1961,464,1,0,2457,0,38.67,1565.92,553.36,257.24,0,2415.19
SUNDARAM ALTERNATE ASSETS LIMITED,2022,4,0,33,2039,505,1,0,2578,0,39.9,1623.78,566.96,257.81,0,2488.45
SUNDARAM ALTERNATE ASSETS LIMITED,2022,7,0,35,2111,531,1,0,2678,0,36.56,1624.24,555.84,227.25,0,2443.89
SUNDARAM ALTERNATE ASSETS LIMITED,2022,10,0,34,2148,565,2,0,2749,0,35.46,1709.83,597.97,248.42,0,2591.68
SUNDARAM ALTERNATE ASSETS LIMITED,2023,1,0,36,2156,574,2,0,2768,0,34.88,1591.77,562.62,244.23,0,2433.5
SUNDARAM ALTERNATE ASSETS LIMITED,2023,4,0,34,2122,564,2,0,2722,0,33.62,1610.6,575.53,249.11,0,2468.86
SUNDARAM ALTERNATE ASSETS LIMITED,2023,7,0,33,2041,549,2,0,2625,0,36.41,1757.2,631.74,359.3,0,2784.65
SUNDARAM ALTERNATE ASSETS LIMITED,2023,10,0,32,1979,532,2,0,2545,0,34.54,1644.08,598.96,381.4,0,2658.98
SUNDARAM ALTERNATE ASSETS LIMITED,2024,1,0,31,1899,507,2,0,2439,0,35.93,1785.68,647.74,392.04,0,2861.39
SUNDARAM ALTERNATE ASSETS LIMITED,2024,4,0,27,1810,483,2,0,2320,0,33.33,1786.4,632.9,403.06,0,2452.63
SUNDARAM ALTERNATE ASSETS LIMITED,2024,7,0,28,1815,480,2,0,2325,0,35.78,1920.06,668.84,464.72,0,3089.4
SUNDARAM ALTERNATE ASSETS LIMITED,2024,10,0,28,1858,485,2,0,2373,0,33.35,1970.7,642.76,489.17,0,3135.98
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2022,1,0,8,14,1,0,0,23,0,30.28,26.223,10.332,0,0,66.835
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2022,4,0,8,14,1,0,0,23,0,30.193,25.006,9.497,0,0,64.697
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2022,7,0,8,14,0,0,0,22,0,26.306,22.451,0,0,0,48.757
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2022,10,0,8,14,0,0,0,22,0,25.863,23.587,0,0,0,49.45
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2023,1,0,8,14,0,0,0,22,0,4.425,9.49,0,0,0,13.915
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2023,4,0,8,13,0,0,0,21,0,17.147,23.26,0,0,0,40.407
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2023,7,0,8,13,0,0,0,21,0,19.904,23.5,0,0,0,43.404
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2023,10,0,7,13,0,0,0,20,0,19.572,22.796,0,0,0,42.368
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2024,1,0,7,12,0,0,0,19,0,19.277,23.499,0,0,0,42.776
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2024,4,0,7,12,0,0,0,19,0,20.58444,23.53814,0,0,0,44.12258
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2024,7,0,7,4,0,0,0,11,0,15.85944,14.0211,0,0,0,29.88053
SUREFIN FINANCIAL CONSULTANTS PVT. LTD,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVAN INVESTMENT MANAGERS LLP,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVAN INVESTMENT MANAGERS LLP,2023,7,0,0,2,0,0,0,2,0,0,2.53,0,0,0,2.53
SVAN INVESTMENT MANAGERS LLP,2023,10,0,3,28,0,0,0,31,0,15.4,136.97,0,0,0,152.37
SVAN INVESTMENT MANAGERS LLP,2024,1,0,3,37,0,0,0,40,0,17.81,149.39,0,0,0,167.2
SVAN INVESTMENT MANAGERS LLP,2024,4,0,6,89,1,0,0,96,0,96.54,512.02,0.55,0,0,609.11
SVAN INVESTMENT MANAGERS LLP,2024,7,0,8,109,1,0,0,118,0,117.55464,539.80738,0.65273,0,0,658.01474
SVAN INVESTMENT MANAGERS LLP,2024,10,0,9,129,1,0,0,139,0,128.5409,836.30709,0.68936,0,0,965.53735
SVOBODHA INFINITY INVESTMENT ADVISORS PRIVATE LIMITED,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVOBODHA INFINITY INVESTMENT ADVISORS PRIVATE LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVOBODHA INFINITY INVESTMENT ADVISORS PRIVATE LIMITED,2023,10,0,0,9,1,0,0,10,0,0,4.54,0.5,0,0,5.04
SVOBODHA INFINITY INVESTMENT ADVISORS PRIVATE LIMITED,2024,1,0,0,15,1,0,0,16,0,0,8.72,0.52,0,0,9.24
SVOBODHA INFINITY INVESTMENT ADVISORS PRIVATE LIMITED,2024,4,0,0,21,2,0,0,23,0,0,13.04,1.08,0,0,14.12
SVOBODHA INFINITY INVESTMENT ADVISORS PRIVATE LIMITED,2024,7,0,0,24,2,0,0,26,0,0,17.31,1.43,0,0,18.74
SVOBODHA INFINITY INVESTMENT ADVISORS PRIVATE LIMITED,2024,10,0,0,25,3,0,0,28,0,0,18.81,2.02,0,0,20.83
SWASTIKA INVESTMART LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWASTIKA INVESTMART LIMITED,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWASTIKA INVESTMART LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWASTIKA INVESTMART LIMITED,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWASTIKA INVESTMART LIMITED,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWASTIKA INVESTMART LIMITED,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWYOM ADVISORS LIMITED,2024,10,0,0,1,0,0,0,1,0,0,0.48845,0,0,0,0.48845
SYKES  AND  RAY EQUITIES INDIA LIMITED,2022,1,0,0,41,0,0,0,41,0,0,30.65,0,0,0,30.65
SYKES  AND  RAY EQUITIES INDIA LIMITED,2022,4,0,0,44,0,0,0,44,0,0,39.4,0,0,0,39.4
SYKES  AND  RAY EQUITIES INDIA LIMITED,2022,7,0,0,46,0,0,0,46,0,0,39.55,0,0,0,39.55
SYKES  AND  RAY EQUITIES INDIA LIMITED,2022,10,0,0,50,0,0,0,50,0,0,43.48,0,0,0,43.48
SYKES  AND  RAY EQUITIES INDIA LIMITED,2023,1,0,0,57,0,0,0,57,0,0,50.36,0,0,0,50.36
SYKES  AND  RAY EQUITIES INDIA LIMITED,2023,4,0,0,59,0,0,0,59,0,0,53.2,0,0,0,53.2
SYKES  AND  RAY EQUITIES INDIA LIMITED,2023,7,0,0,60,1,0,0,61,0,0,59.64,0.92,0,0,60.56
SYKES  AND  RAY EQUITIES INDIA LIMITED,2023,10,0,0,59,1,0,0,60,0,0,62.12,0.91,0,0,63.03
SYKES  AND  RAY EQUITIES INDIA LIMITED,2024,1,0,0,64,1,0,0,65,0,0,82.91,1.06,0,0,83.96
SYKES  AND  RAY EQUITIES INDIA LIMITED,2024,4,0,0,67,1,0,0,68,0,0,96.06,1.11,0,0,97.18
SYKES  AND  RAY EQUITIES INDIA LIMITED,2024,7,0,1,71,5,0,0,77,0,1.67,115.33,3.4,0,0,120.42
SYKES  AND  RAY EQUITIES INDIA LIMITED,2024,10,0,1,80,6,0,0,87,0,1.54,113.83,4.1,0,0,119.47
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2022,1,0,3,21,0,0,0,24,0,22.63175,21.91413,0,0,0,44.54588
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2022,4,0,2,15,0,0,0,17,0,21.341,21.193,0,0,0,42.534
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2022,7,0,3,17,1,0,0,21,0,19.924,21.019,0.512,0,0,41.45499
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2022,10,0,3,17,1,0,0,21,0,18.564,19.307,0.557,0,0,38.428
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2023,1,0,3,16,1,0,0,20,0,17.202,18.254,0.574,0,0,36.03
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2023,4,0,2,16,1,0,0,19,0,19.195,19.429,0.583,0,0,39.207
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2023,7,0,2,15,1,0,0,18,0,22.789,16.855,0.582,0,0,40.226
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2023,10,0,4,20,1,0,0,25,0,24.753,21.224,0.611,0,0,46.588
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2024,1,0,7,24,1,0,0,32,0,35.045,30.286,0.78,0,0,66.111
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2024,4,0,8,28,1,0,0,37,0,44.681,34.451,0.818,0,0,79.95
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2024,7,0,8,32,3,0,0,43,0,64.66,43.95,2.24,0,0,110.85
SYSTEMATIX SHARES AND STOCKS (INDIA) LIMITED,2024,10,0,10,45,3,0,0,58,0,84,65.21,2.15,0,0,151.36
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2022,1,0,1,66,8,0,0,75,0,2.66,138.894,82.378,0,0,223.932
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2022,4,0,1,68,10,0,0,79,0,3.127,133.677,76.346,0,0,213.15
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2022,7,0,1,73,10,0,0,84,0,3.723,139.744,78.696,0,0,222.163
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2022,10,0,1,77,10,0,0,88,0,3.809,153.513,89.102,0,0,246.423
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2023,1,0,1,78,13,0,0,92,0,5.034,152.65,88.658,0,0,246.342
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2023,4,0,1,76,15,0,0,92,0,5.429,103.985,94.763,0,0,204.176
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2023,7,0,1,80,16,0,0,97,0,6.09,117.84,107.923,0,0,231.852
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2023,10,0,1,85,15,0,0,101,0,6.532,127.082,118.799,0,0,252.413
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2024,1,0,1,86,14,0,0,101,0,7.665,146.654,19.279,0,0,173.598
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2024,4,0,1,91,13,0,0,105,0,8.39,162.421,16.685,0,0,187.496
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2024,7,0,2,100,20,0,0,122,0,12.939,192.478,28.118,0,0,233.535
T.RAM FINANCIAL SERVICES PRIVATE LIMITED,2024,10,0,2,106,20,0,0,128,0,13.893,195.539,21.524,0,0,230.956
TAILWIND FINANCIAL SERVICES PRIVATE LIMITED,2024,10,0,1,6,0,0,0,7,0,2.73,4.79,0,0,0,7.52
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2022,1,0,14,271,30,0,0,315,0,30.09,208.48,13.69,0,0,251.88
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2022,4,0,15,277,30,0,0,322,0,31.93,193.7,14.82,0,0,240.45
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2022,7,0,12,253,26,0,0,291,0,24.2,198.36,14.69,0,0,237.25
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2022,10,0,12,247,26,0,0,285,0,20.35,208.95,15.32,0,0,244.62
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2023,1,0,17,250,25,0,0,292,0,18.82,206.95,14.57,0,0,240.34
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2023,4,0,17,249,26,0,0,292,0,26.4,201.77,15,0,0,243.17
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2023,4,0,17,249,26,0,0,292,0,26.4,201.77,15,0,0,243.17
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2023,7,0,16,260,24,0,0,300,0,49.95,204.26,16.41,0,0,270.62
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2023,10,0,19,265,29,0,0,313,0,50.23,211.59,20.48,0,0,282.3
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2024,1,0,18,267,30,0,0,315,0,49.58,236.04,22.61,0,0,308.23
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2024,4,0,17,273,31,0,0,321,0,52.03,243.57,23.82,0,0,319.42
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2024,7,0,18,284,30,0,0,332,0,54.43,243.04,23.72,0,0,321.19
TAMOHARA INVESTMENT MANAGERS PRIVATE LIMITED,2024,10,0,17,253,29,0,0,299,0,51.19,245.52,24.41,0,0,321.12
TATA ASSET MANAGEMENT PRIVATE LIMITED,2022,1,8,3,310,11,0,0,332,575.84,11.36,202.51,7.74,0,0,797.45
TATA ASSET MANAGEMENT PRIVATE LIMITED,2022,4,8,4,307,12,0,0,331,584.67,11.76,196.81,8.4,0,0,801.64
TATA ASSET MANAGEMENT PRIVATE LIMITED,2022,7,8,5,306,11,0,0,330,584.41,47.08,187.67,7.73,0,0,826.89
TATA ASSET MANAGEMENT PRIVATE LIMITED,2022,10,8,3,243,11,0,0,265,590.31,36.9,161.16,8.21,0,0,796.59
TATA ASSET MANAGEMENT PRIVATE LIMITED,2023,1,8,2,230,11,0,0,251,604.57,51.73,147.73,7.35,0,0,811.38
TATA ASSET MANAGEMENT PRIVATE LIMITED,2023,4,8,2,225,10,0,0,245,619.58,52.47,147.15,7.58,0,0,826.79
TATA ASSET MANAGEMENT PRIVATE LIMITED,2023,7,8,3,222,9,0,0,242,631.75,53.47,167.67,7.59,0,0,860.48
TATA ASSET MANAGEMENT PRIVATE LIMITED,2023,10,9,4,223,9,0,0,245,644.24,54.5,162.13,7.35,0,0,868.23
TATA ASSET MANAGEMENT PRIVATE LIMITED,2024,1,10,4,214,9,0,0,237,1230.07,55.43,173.82,8.41,0,0,1467.74
TATA ASSET MANAGEMENT PRIVATE LIMITED,2024,4,10,2,213,8,0,0,233,1287.55,1.32,181.19,7.98,0,0,1478.05
TATA ASSET MANAGEMENT PRIVATE LIMITED,2024,7,10,2,209,8,0,0,229,1339.44271,1.51517,196.42011,9.04627,0,0,1546.42426
TATA ASSET MANAGEMENT PRIVATE LIMITED,2024,10,10,1,200,8,0,0,219,1382.34919,0.58089,186.53286,8.89426,0,0,1578.3572
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2022,1,0,1,2,0,0,0,3,0,0.38,1.6,0,0,0,1.97
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2022,4,0,1,2,0,0,0,3,0,0.36,1.62,0,0,0,1.98
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2022,7,0,1,2,0,0,0,3,0,0.35,1.62,0,0,0,1.97
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2022,10,0,1,2,0,0,0,3,0,0.35,1.63,0,0,0,1.98
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAURUS TREASURY MANAGEMENT SERVICES PRIVATE LIMITED,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCG ADVISORY SERVICES PRIVATE LIMITED,2022,1,0,0,10,0,0,0,10,0,0,9.87,0,0,0,9.87
TCG ADVISORY SERVICES PRIVATE LIMITED,2022,4,0,0,10,0,0,0,10,0,0,9.53,0,0,0,9.53
TCG ADVISORY SERVICES PRIVATE LIMITED,2022,7,0,0,13,0,0,0,13,0,0,11.23,0,0,0,11.23
